"cliente_id";"cliente_nombre";"genero_desc";"fecha_nacimiento";"edad"
2256;"Cliente 9045";"Hombre";"1966-11-20";55
2257;"Cliente 2923";"Mujer";"1980-12-12";41
2258;"Cliente 9922";"Hombre";"1971-10-25";50
2259;"Cliente 4293";"Hombre";"1976-06-19";45
2260;"Cliente 925";"Mujer";"1985-07-28";36
2261;"Cliente 926";"Hombre";"1985-11-25";36
2262;"Cliente 698";"Mujer";"1968-12-02";53
2263;"Cliente 24";"Mujer";"1985-04-08";36
2264;"Cliente 8749";"Mujer";"1984-05-30";37
2265;"Cliente 1451";"Mujer";"1942-01-26";79
2266;"Cliente 3154";"Hombre";"1957-07-11";64
2267;"Cliente 5072";"Hombre";"1975-01-29";46
2268;"Cliente 5953";"Mujer";"1991-09-14";30
2269;"Cliente 1884";"Hombre";"1986-09-06";35
2270;"Cliente 3902";"Hombre";"1968-05-20";53
2271;"Cliente 2040";"Hombre";"1982-02-04";39
2272;"Cliente 2239";"Mujer";"1962-07-06";59
2273;"Cliente 6456";"Hombre";"1948-10-11";73
2274;"Cliente 7158";"Hombre";"1983-12-22";38
2275;"Cliente 3555";"Mujer";"1969-05-24";52
2276;"Cliente 3155";"Hombre";"1979-05-27";42
2277;"Cliente 3685";"Mujer";"1993-12-05";28
2278;"Cliente 3769";"Hombre";"1960-05-18";61
2279;"Cliente 1202";"Mujer";"1990-09-05";31
2280;"Cliente 1452";"Hombre";"1951-06-08";70
2281;"Cliente 7543";"Hombre";"1949-12-23";72
2282;"Cliente 1115";"Hombre";"1973-03-30";48
2283;"Cliente 4400";"Mujer";"1960-06-08";61
2284;"Cliente 365";"Mujer";"1992-02-25";29
2285;"Cliente 5478";"Hombre";"1945-05-28";76
2286;"Cliente 2844";"Mujer";"1980-08-31";41
2287;"Cliente 2644";"Mujer";"1945-03-01";76
2288;"Cliente 699";"Hombre";"1951-05-26";70
2289;"Cliente 4223";"Hombre";"1973-11-16";48
2290;"Cliente 700";"Mujer";"1971-07-10";50
2291;"Cliente 485";"Mujer";"1987-08-02";34
2292;"Cliente 8978";"Mujer";"1971-02-21";50
2293;"Cliente 1453";"Mujer";"1969-01-02";52
2294;"Cliente 5829";"Hombre";"1973-05-24";48
2295;"Cliente 9746";"Mujer";"1943-03-09";78
2296;"Cliente 8471";"Mujer";"1968-10-22";53
2297;"Cliente 5830";"Hombre";"1959-10-01";62
2298;"Cliente 9034";"Mujer";"1945-07-04";76
2299;"Cliente 1971";"Hombre";"1989-09-28";32
2300;"Cliente 3350";"Mujer";"1965-12-09";56
2301;"Cliente 7064";"Hombre";"1942-09-22";79
2302;"Cliente 2723";"Hombre";"1986-06-16";35
2303;"Cliente 7125";"Mujer";"1951-03-06";70
2304;"Cliente 6240";"Mujer";"1967-06-22";54
2305;"Cliente 7884";"Hombre";"1988-05-08";33
2306;"Cliente 7855";"Mujer";"1990-02-13";31
2307;"Cliente 366";"Mujer";"1989-04-25";32
2308;"Cliente 1287";"Hombre";"1992-01-25";29
2309;"Cliente 5831";"Mujer";"1945-01-04";76
2310;"Cliente 1798";"Mujer";"1985-07-15";36
2311;"Cliente 3488";"Mujer";"1980-06-21";41
2312;"Cliente 796";"Hombre";"1955-01-22";66
2313;"Cliente 367";"Hombre";"1966-10-31";55
2314;"Cliente 797";"Hombre";"1986-06-25";35
2315;"Cliente 2078";"Hombre";"1948-03-14";73
2316;"Cliente 2240";"Hombre";"1971-05-01";50
2317;"Cliente 25";"Hombre";"1962-02-21";59
2318;"Cliente 5916";"Hombre";"1948-11-10";73
2319;"Cliente 5832";"Hombre";"1949-10-27";72
2320;"Cliente 4073";"Hombre";"1967-09-08";54
2321;"Cliente 3412";"Mujer";"1951-06-18";70
2322;"Cliente 5917";"Hombre";"1992-08-30";29
2323;"Cliente 3979";"Mujer";"1959-09-09";62
2324;"Cliente 701";"Hombre";"1997-05-17";24
2325;"Cliente 6071";"Hombre";"1967-05-03";54
2326;"Cliente 2845";"Hombre";"1973-03-19";48
2327;"Cliente 6276";"Hombre";"1974-08-30";47
2328;"Cliente 3222";"Mujer";"1941-10-08";80
2329;"Cliente 9234";"Hombre";"1961-05-15";60
2330;"Cliente 6713";"Mujer";"1949-12-30";72
2331;"Cliente 9140";"Hombre";"1946-09-19";75
2332;"Cliente 7794";"Hombre";"1971-11-15";50
2333;"Cliente 5427";"Hombre";"1974-09-08";47
2334;"Cliente 798";"Hombre";"1986-04-07";35
2335;"Cliente 4294";"Hombre";"1993-10-28";28
2336;"Cliente 799";"Hombre";"1949-03-18";72
2337;"Cliente 7584";"Hombre";"1996-02-09";25
2338;"Cliente 5199";"Mujer";"1981-04-03";40
2339;"Cliente 5954";"Mujer";"1988-08-11";33
2340;"Cliente 2645";"Mujer";"1966-12-07";55
2341;"Cliente 1885";"Mujer";"1952-07-12";69
2342;"Cliente 9883";"Hombre";"1949-02-28";72
2343;"Cliente 1643";"Mujer";"1944-10-11";77
2344;"Cliente 550";"Mujer";"1972-12-02";49
2345;"Cliente 6457";"Hombre";"1974-02-12";47
2346;"Cliente 7219";"Mujer";"1980-05-18";41
2347;"Cliente 3087";"Hombre";"1983-04-30";38
2348;"Cliente 5128";"Mujer";"1945-06-15";76
2349;"Cliente 4765";"Hombre";"1961-05-02";60
2350;"Cliente 9839";"Mujer";"1982-05-22";39
2351;"Cliente 4119";"Hombre";"1947-04-30";74
2352;"Cliente 8782";"Mujer";"1997-03-12";24
2353;"Cliente 26";"Hombre";"1980-07-11";41
2354;"Cliente 234";"Hombre";"1966-12-20";55
2355;"Cliente 235";"Hombre";"1976-05-22";45
2356;"Cliente 8377";"Hombre";"1985-06-10";36
2357;"Cliente 3088";"Hombre";"1941-05-20";80
2358;"Cliente 8525";"Hombre";"1941-08-06";80
2359;"Cliente 2241";"Mujer";"1989-02-08";32
2360;"Cliente 7964";"Mujer";"1993-10-08";28
2361;"Cliente 4766";"Mujer";"1959-08-14";62
2362;"Cliente 4629";"Mujer";"1967-07-25";54
2363;"Cliente 7885";"Mujer";"1950-06-04";71
2364;"Cliente 5342";"Mujer";"1985-09-14";36
2365;"Cliente 1342";"Mujer";"1960-08-31";61
2366;"Cliente 6406";"Mujer";"1953-10-20";68
2367;"Cliente 7691";"Mujer";"1941-02-09";80
2368;"Cliente 2589";"Mujer";"1981-05-19";40
2369;"Cliente 2079";"Hombre";"1954-09-22";67
2370;"Cliente 6667";"Hombre";"1955-04-24";66
2371;"Cliente 551";"Hombre";"1973-11-15";48
2372;"Cliente 6492";"Hombre";"1985-05-10";36
2373;"Cliente 702";"Mujer";"1958-04-29";63
2374;"Cliente 627";"Hombre";"1986-07-30";35
2375;"Cliente 1002";"Mujer";"1970-05-26";51
2376;"Cliente 3686";"Hombre";"1971-06-07";50
2377;"Cliente 3288";"Mujer";"1994-11-28";27
2378;"Cliente 9348";"Mujer";"1994-11-21";27
2379;"Cliente 6198";"Mujer";"1947-03-31";74
2380;"Cliente 9492";"Mujer";"1967-08-09";54
2381;"Cliente 9961";"Hombre";"1979-03-01";42
2382;"Cliente 5129";"Hombre";"1950-04-20";71
2383;"Cliente 6163";"Hombre";"1955-06-01";66
2384;"Cliente 3830";"Hombre";"1942-05-16";79
2385;"Cliente 4401";"Mujer";"1947-02-01";74
2386;"Cliente 6861";"Hombre";"1969-04-08";52
2387;"Cliente 5647";"Hombre";"1957-07-27";64
2388;"Cliente 6714";"Hombre";"1955-11-03";66
2389;"Cliente 6844";"Hombre";"1946-07-16";75
2390;"Cliente 6959";"Hombre";"1984-12-24";37
2391;"Cliente 5073";"Hombre";"1954-02-08";67
2392;"Cliente 6862";"Hombre";"1944-11-11";77
2393;"Cliente 5479";"Mujer";"1991-09-16";30
2394;"Cliente 8094";"Hombre";"1951-10-29";70
2395;"Cliente 9069";"Mujer";"1997-10-10";24
2396;"Cliente 8694";"Mujer";"1944-04-05";77
2397;"Cliente 3770";"Mujer";"1983-04-25";38
2398;"Cliente 3351";"Hombre";"1989-02-10";32
2399;"Cliente 7692";"Mujer";"1996-11-12";25
2400;"Cliente 9285";"Hombre";"1986-11-01";35
2401;"Cliente 4295";"Hombre";"1958-12-15";63
2402;"Cliente 2289";"Hombre";"1982-01-10";39
2403;"Cliente 9707";"Hombre";"1960-12-11";61
2404;"Cliente 3980";"Hombre";"1948-09-24";73
2405;"Cliente 1644";"Hombre";"1960-02-15";61
2406;"Cliente 4402";"Hombre";"1946-09-02";75
2407;"Cliente 9141";"Mujer";"1966-12-04";55
2408;"Cliente 4942";"Hombre";"1985-01-10";36
2409;"Cliente 4767";"Hombre";"1967-12-17";54
2410;"Cliente 2364";"Mujer";"1944-02-24";77
2411;"Cliente 628";"Hombre";"1993-10-17";28
2412;"Cliente 1521";"Mujer";"1944-03-17";77
2413;"Cliente 7660";"Mujer";"1959-01-19";62
2414;"Cliente 6135";"Hombre";"1971-01-23";50
2415;"Cliente 9387";"Mujer";"1991-12-25";30
2416;"Cliente 9577";"Mujer";"1976-08-21";45
2417;"Cliente 1972";"Hombre";"1987-12-14";34
2418;"Cliente 4074";"Hombre";"1964-07-16";57
2419;"Cliente 1799";"Hombre";"1979-10-07";42
2420;"Cliente 2846";"Hombre";"1954-01-17";67
2421;"Cliente 629";"Mujer";"1958-05-10";63
2422;"Cliente 6938";"Hombre";"1955-10-20";66
2423;"Cliente 8798";"Mujer";"1974-03-07";47
2424;"Cliente 9184";"Hombre";"1975-03-11";46
2425;"Cliente 6939";"Hombre";"1972-02-12";49
2426;"Cliente 2847";"Hombre";"1992-10-17";29
2427;"Cliente 5700";"Hombre";"1948-12-14";73
2428;"Cliente 7726";"Hombre";"1950-02-04";71
2429;"Cliente 5701";"Hombre";"1987-01-03";34
2430;"Cliente 9962";"Mujer";"1979-08-20";42
2431;"Cliente 3831";"Hombre";"1994-08-01";27
2432;"Cliente 1074";"Mujer";"1943-02-19";78
2433;"Cliente 6277";"Mujer";"1989-12-02";32
2434;"Cliente 8659";"Hombre";"1994-03-21";27
2435;"Cliente 7755";"Mujer";"1967-08-26";54
2436;"Cliente 3289";"Mujer";"1953-08-04";68
2437;"Cliente 1645";"Mujer";"1947-08-18";74
2438;"Cliente 552";"Hombre";"1992-08-31";29
2439;"Cliente 3012";"Hombre";"1983-12-25";38
2440;"Cliente 6960";"Hombre";"1971-07-27";50
2441;"Cliente 3489";"Hombre";"1941-12-22";80
2442;"Cliente 4296";"Hombre";"1987-03-24";34
2443;"Cliente 3687";"Hombre";"1976-11-24";45
2444;"Cliente 7065";"Hombre";"1971-05-19";50
2445;"Cliente 1203";"Mujer";"1977-01-12";44
2446;"Cliente 236";"Hombre";"1975-12-22";46
2447;"Cliente 3290";"Hombre";"1960-11-21";61
2448;"Cliente 6407";"Mujer";"1967-01-15";54
2449;"Cliente 3223";"Hombre";"1979-08-22";42
2450;"Cliente 927";"Hombre";"1954-11-02";67
2451;"Cliente 928";"Hombre";"1954-10-31";67
2452;"Cliente 5074";"Hombre";"1966-11-14";55
2453;"Cliente 5833";"Hombre";"1974-07-02";47
2454;"Cliente 7693";"Hombre";"1949-05-06";72
2455;"Cliente 6799";"Hombre";"1983-05-06";38
2456;"Cliente 8239";"Mujer";"1950-01-20";71
2457;"Cliente 3903";"Hombre";"1944-06-04";77
2458;"Cliente 8289";"Mujer";"1950-08-10";71
2459;"Cliente 3981";"Hombre";"1988-04-09";33
2460;"Cliente 368";"Mujer";"1955-04-05";66
2461;"Cliente 237";"Mujer";"1959-11-05";62
2462;"Cliente 7727";"Hombre";"1953-09-27";68
2463;"Cliente 4171";"Mujer";"1958-02-26";63
2464;"Cliente 3352";"Mujer";"1960-02-08";61
2465;"Cliente 9411";"Hombre";"1974-03-04";47
2466;"Cliente 4403";"Mujer";"1994-06-20";27
2467;"Cliente 3556";"Hombre";"1957-08-27";64
2468;"Cliente 2365";"Hombre";"1986-08-15";35
2469;"Cliente 9767";"Mujer";"1994-07-15";27
2470;"Cliente 3557";"Hombre";"1992-06-25";29
2471;"Cliente 4474";"Mujer";"1994-10-28";27
2472;"Cliente 800";"Hombre";"1964-01-14";57
2473;"Cliente 6537";"Hombre";"1993-09-27";28
2474;"Cliente 7388";"Hombre";"1990-06-22";31
2475;"Cliente 8926";"Hombre";"1962-11-20";59
2476;"Cliente 3904";"Mujer";"1957-12-12";64
2477;"Cliente 5745";"Hombre";"1988-04-20";33
2478;"Cliente 5269";"Hombre";"1941-11-14";80
2479;"Cliente 1204";"Mujer";"1986-08-10";35
2480;"Cliente 8029";"Mujer";"1944-09-11";77
2481;"Cliente 8799";"Mujer";"1988-09-23";33
2482;"Cliente 2461";"Hombre";"1954-01-10";67
2483;"Cliente 7814";"Mujer";"1953-11-07";68
2484;"Cliente 3089";"Hombre";"1944-10-18";77
2485;"Cliente 6072";"Hombre";"1948-04-19";73
2486;"Cliente 5757";"Hombre";"1983-08-31";38
2487;"Cliente 5130";"Hombre";"1953-03-15";68
2488;"Cliente 4630";"Hombre";"1991-05-20";30
2489;"Cliente 6164";"Hombre";"1973-04-12";48
2490;"Cliente 8048";"Hombre";"1974-10-20";47
2491;"Cliente 6992";"Mujer";"1942-10-05";79
2492;"Cliente 9715";"Mujer";"1968-12-28";53
2493;"Cliente 3688";"Hombre";"1981-03-11";40
2494;"Cliente 6940";"Hombre";"1971-10-24";50
2495;"Cliente 450";"Mujer";"1992-03-21";29
2496;"Cliente 3090";"Hombre";"1953-03-10";68
2497;"Cliente 3224";"Mujer";"1942-04-20";79
2498;"Cliente 6863";"Hombre";"1944-05-20";77
2499;"Cliente 9515";"Mujer";"1976-12-31";45
2500;"Cliente 5075";"Mujer";"1979-04-15";42
2501;"Cliente 8750";"Hombre";"1968-06-07";53
2502;"Cliente 3832";"Hombre";"1969-09-03";52
2503;"Cliente 3833";"Hombre";"1950-01-11";71
2504;"Cliente 486";"Mujer";"1947-09-25";74
2505;"Cliente 7756";"Mujer";"1946-12-24";75
2506;"Cliente 1343";"Hombre";"1991-06-01";30
2507;"Cliente 4120";"Hombre";"1954-02-20";67
2508;"Cliente 703";"Hombre";"1974-09-04";47
2509;"Cliente 5999";"Hombre";"1973-10-01";48
2510;"Cliente 4631";"Hombre";"1942-03-16";79
2511;"Cliente 7436";"Mujer";"1978-07-10";43
2512;"Cliente 2462";"Mujer";"1988-06-02";33
2513;"Cliente 8908";"Hombre";"1954-04-10";67
2514;"Cliente 2463";"Mujer";"1947-01-07";74
2515;"Cliente 9564";"Mujer";"1970-03-10";51
2516;"Cliente 630";"Hombre";"1962-07-25";59
2517;"Cliente 6668";"Hombre";"1974-11-11";47
2518;"Cliente 8979";"Mujer";"1992-12-30";29
2519;"Cliente 3611";"Hombre";"1988-03-08";33
2520;"Cliente 6763";"Hombre";"1958-04-28";63
2521;"Cliente 8942";"Mujer";"1942-11-29";79
2522;"Cliente 8004";"Hombre";"1968-09-17";53
2523;"Cliente 3905";"Mujer";"1949-12-27";72
2524;"Cliente 8842";"Mujer";"1970-12-29";51
2525;"Cliente 6715";"Mujer";"1970-07-16";51
2526;"Cliente 1205";"Hombre";"1946-12-01";75
2527;"Cliente 9677";"Hombre";"1997-07-04";24
2528;"Cliente 8623";"Hombre";"1967-02-27";54
2529;"Cliente 8317";"Hombre";"1971-06-26";50
2530;"Cliente 451";"Mujer";"1941-12-29";80
2531;"Cliente 5076";"Hombre";"1954-11-24";67
2532;"Cliente 9600";"Hombre";"1960-05-15";61
2533;"Cliente 4075";"Mujer";"1996-08-22";25
2534;"Cliente 9209";"Hombre";"1951-09-24";70
2535;"Cliente 704";"Mujer";"1982-10-29";39
2536;"Cliente 631";"Hombre";"1988-12-01";33
2537;"Cliente 4076";"Hombre";"1945-10-14";76
2538;"Cliente 553";"Hombre";"1945-11-06";76
2539;"Cliente 801";"Hombre";"1995-05-24";26
2540;"Cliente 3689";"Hombre";"1942-10-28";79
2541;"Cliente 9738";"Mujer";"1975-08-23";46
2542;"Cliente 6000";"Mujer";"1988-03-09";33
2543;"Cliente 8501";"Mujer";"1963-06-26";58
2544;"Cliente 1206";"Hombre";"1970-03-04";51
2545;"Cliente 7275";"Mujer";"1986-09-15";35
2546;"Cliente 4121";"Mujer";"1964-03-04";57
2547;"Cliente 8800";"Mujer";"1997-07-15";24
2548;"Cliente 6538";"Mujer";"1948-12-27";73
2549;"Cliente 2724";"Mujer";"1984-10-07";37
2550;"Cliente 8980";"Hombre";"1993-06-11";28
2551;"Cliente 6539";"Mujer";"1955-09-06";66
2552;"Cliente 5343";"Hombre";"1976-10-01";45
2553;"Cliente 6669";"Mujer";"1945-01-28";76
2554;"Cliente 5270";"Hombre";"1968-06-17";53
2555;"Cliente 7019";"Hombre";"1982-08-09";39
2556;"Cliente 8674";"Hombre";"1961-08-08";60
2557;"Cliente 2464";"Hombre";"1987-04-09";34
2558;"Cliente 6540";"Mujer";"1953-10-13";68
2559;"Cliente 6136";"Hombre";"1949-01-08";72
2560;"Cliente 6493";"Mujer";"1946-09-04";75
2561;"Cliente 9009";"Mujer";"1947-03-16";74
2562;"Cliente 1522";"Hombre";"1942-12-16";79
2563;"Cliente 5918";"Mujer";"1947-09-12";74
2564;"Cliente 6315";"Hombre";"1991-10-26";30
2565;"Cliente 4297";"Hombre";"1991-09-25";30
2566;"Cliente 3013";"Mujer";"1948-02-08";73
2567;"Cliente 2080";"Mujer";"1983-07-26";38
2568;"Cliente 7159";"Mujer";"1974-07-17";47
2569;"Cliente 6716";"Mujer";"1965-03-06";56
2570;"Cliente 3690";"Mujer";"1971-03-08";50
2571;"Cliente 802";"Hombre";"1978-10-28";43
2572;"Cliente 4172";"Mujer";"1964-01-18";57
2573;"Cliente 369";"Mujer";"1982-05-05";39
2574;"Cliente 5834";"Hombre";"1951-10-21";70
2575;"Cliente 6845";"Hombre";"1979-01-25";42
2576;"Cliente 1288";"Mujer";"1985-01-04";36
2577;"Cliente 8943";"Hombre";"1958-10-27";63
2578;"Cliente 27";"Hombre";"1964-09-26";57
2579;"Cliente 2366";"Hombre";"1943-12-28";78
2580;"Cliente 1646";"Hombre";"1943-07-09";78
2581;"Cliente 1207";"Mujer";"1964-02-19";57
2582;"Cliente 9798";"Hombre";"1958-01-30";63
2583;"Cliente 5131";"Mujer";"1979-06-12";42
2584;"Cliente 5480";"Mujer";"1969-06-29";52
2585;"Cliente 1289";"Mujer";"1948-04-03";73
2586;"Cliente 1715";"Hombre";"1946-09-28";75
2587;"Cliente 9556";"Mujer";"1943-07-23";78
2588;"Cliente 8178";"Hombre";"1994-02-09";27
2589;"Cliente 5481";"Hombre";"1991-02-24";30
2590;"Cliente 5200";"Mujer";"1967-11-14";54
2591;"Cliente 28";"Hombre";"1960-05-29";61
2592;"Cliente 2367";"Mujer";"1953-04-14";68
2593;"Cliente 8301";"Mujer";"1963-08-20";58
2594;"Cliente 3413";"Mujer";"1952-12-03";69
2595;"Cliente 9296";"Hombre";"1975-07-17";46
2596;"Cliente 7694";"Mujer";"1989-05-10";32
2597;"Cliente 8290";"Hombre";"1987-10-11";34
2598;"Cliente 3834";"Hombre";"1984-03-17";37
2599;"Cliente 238";"Hombre";"1955-07-06";66
2600;"Cliente 7544";"Hombre";"1996-02-08";25
2601;"Cliente 9388";"Hombre";"1944-03-09";77
2602;"Cliente 9447";"Hombre";"1943-06-15";78
2603;"Cliente 3225";"Mujer";"1992-12-05";29
2604;"Cliente 3982";"Hombre";"1969-08-01";52
2605;"Cliente 4298";"Mujer";"1977-03-28";44
2606;"Cliente 3414";"Hombre";"1958-04-05";63
2607;"Cliente 1208";"Hombre";"1987-09-29";34
2608;"Cliente 2776";"Hombre";"1974-11-28";47
2609;"Cliente 8080";"Hombre";"1985-01-01";36
2610;"Cliente 8876";"Mujer";"1953-06-01";68
2611;"Cliente 3558";"Hombre";"1970-04-09";51
2612;"Cliente 4516";"Mujer";"1965-08-29";56
2613;"Cliente 1800";"Hombre";"1958-04-08";63
2614;"Cliente 1003";"Hombre";"1973-03-05";48
2615;"Cliente 8240";"Mujer";"1988-05-20";33
2616;"Cliente 3691";"Mujer";"1985-07-25";36
2617;"Cliente 6800";"Hombre";"1997-07-25";24
2618;"Cliente 9897";"Hombre";"1943-12-16";78
2619;"Cliente 3415";"Mujer";"1977-05-03";44
2620;"Cliente 6717";"Mujer";"1958-09-05";63
2621;"Cliente 2290";"Hombre";"1991-01-21";30
2622;"Cliente 3226";"Mujer";"1979-11-13";42
2623;"Cliente 8378";"Hombre";"1954-10-10";67
2624;"Cliente 1116";"Hombre";"1981-11-15";40
2625;"Cliente 7126";"Hombre";"1962-07-13";59
2626;"Cliente 9708";"Mujer";"1995-03-22";26
2627;"Cliente 9723";"Hombre";"1987-06-23";34
2628;"Cliente 803";"Hombre";"1956-04-23";65
2629;"Cliente 239";"Hombre";"1984-05-21";37
2630;"Cliente 6199";"Mujer";"1990-09-22";31
2631;"Cliente 1523";"Hombre";"1991-12-24";30
2632;"Cliente 1886";"Mujer";"1967-05-16";54
2633;"Cliente 2777";"Mujer";"1993-03-31";28
2634;"Cliente 6137";"Mujer";"1942-01-09";79
2635;"Cliente 5579";"Hombre";"1943-05-06";78
2636;"Cliente 1117";"Hombre";"1945-11-09";76
2637;"Cliente 7160";"Hombre";"1945-08-31";76
2638;"Cliente 4768";"Mujer";"1974-12-14";47
2639;"Cliente 6223";"Hombre";"1954-12-19";67
2640;"Cliente 9470";"Hombre";"1944-07-23";77
2641;"Cliente 3490";"Mujer";"1944-08-06";77
2642;"Cliente 370";"Mujer";"1963-03-23";58
2643;"Cliente 9826";"Hombre";"1953-03-05";68
2644;"Cliente 9404";"Hombre";"1985-10-30";36
2645;"Cliente 5835";"Hombre";"1946-11-27";75
2646;"Cliente 8587";"Mujer";"1941-05-18";80
2647;"Cliente 1524";"Mujer";"1944-04-09";77
2648;"Cliente 6408";"Mujer";"1942-09-20";79
2649;"Cliente 8361";"Mujer";"1986-11-22";35
2650;"Cliente 8727";"Hombre";"1941-03-25";80
2651;"Cliente 1801";"Hombre";"1943-05-12";78
2652;"Cliente 5580";"Hombre";"1949-04-25";72
2653;"Cliente 5871";"Mujer";"1991-02-09";30
2654;"Cliente 4849";"Hombre";"1966-11-10";55
2655;"Cliente 1574";"Mujer";"1960-07-20";61
2656;"Cliente 1004";"Mujer";"1963-09-20";58
2657;"Cliente 4404";"Mujer";"1959-03-24";62
2658;"Cliente 8877";"Mujer";"1985-08-26";36
2659;"Cliente 6001";"Mujer";"1997-02-26";24
2660;"Cliente 6494";"Mujer";"1981-12-27";40
2661;"Cliente 1005";"Hombre";"1981-01-01";40
2662;"Cliente 4405";"Mujer";"1959-09-10";62
2663;"Cliente 9644";"Hombre";"1993-10-11";28
2664;"Cliente 2465";"Hombre";"1990-12-18";31
2665;"Cliente 2368";"Hombre";"1955-02-16";66
2666;"Cliente 371";"Hombre";"1944-11-07";77
2667;"Cliente 8675";"Mujer";"1974-02-15";47
2668;"Cliente 9919";"Hombre";"1944-06-21";77
2669;"Cliente 9297";"Mujer";"1984-09-29";37
2670;"Cliente 5787";"Mujer";"1944-07-07";77
2671;"Cliente 4517";"Hombre";"1942-03-30";79
2672;"Cliente 6030";"Hombre";"1991-11-29";30
2673;"Cliente 4999";"Hombre";"1942-07-18";79
2674;"Cliente 632";"Hombre";"1993-03-31";28
2675;"Cliente 7832";"Mujer";"1983-01-09";38
2676;"Cliente 2646";"Mujer";"1964-12-19";57
2677;"Cliente 4406";"Mujer";"1944-05-08";77
2678;"Cliente 1454";"Hombre";"1962-06-10";59
2679;"Cliente 7634";"Mujer";"1956-03-04";65
2680;"Cliente 3416";"Hombre";"1969-12-14";52
2681;"Cliente 1973";"Hombre";"1967-12-13";54
2682;"Cliente 487";"Hombre";"1986-09-10";35
2683;"Cliente 1344";"Mujer";"1953-11-22";68
2684;"Cliente 2725";"Hombre";"1949-10-30";72
2685;"Cliente 2369";"Hombre";"1967-09-28";54
2686;"Cliente 3353";"Mujer";"1981-12-20";40
2687;"Cliente 4173";"Hombre";"1952-08-23";69
2688;"Cliente 9824";"Mujer";"1988-12-09";33
2689;"Cliente 2590";"Hombre";"1956-06-08";65
2690;"Cliente 6961";"Mujer";"1943-07-17";78
2691;"Cliente 6893";"Hombre";"1991-06-28";30
2692;"Cliente 4077";"Hombre";"1992-10-17";29
2693;"Cliente 8379";"Mujer";"1988-09-18";33
2694;"Cliente 4299";"Hombre";"1968-02-26";53
2695;"Cliente 2466";"Mujer";"1957-01-05";64
2696;"Cliente 3906";"Hombre";"1990-08-17";31
2697;"Cliente 7728";"Hombre";"1945-04-23";76
2698;"Cliente 8660";"Mujer";"1972-01-30";49
2699;"Cliente 5132";"Hombre";"1955-05-04";66
2700;"Cliente 3771";"Hombre";"1943-06-19";78
2701;"Cliente 2924";"Hombre";"1983-11-25";38
2702;"Cliente 4850";"Mujer";"1996-07-05";25
2703;"Cliente 7898";"Hombre";"1988-12-01";33
2704;"Cliente 9310";"Hombre";"1948-12-25";73
2705;"Cliente 5702";"Hombre";"1944-08-30";77
2706;"Cliente 6541";"Hombre";"1961-01-30";60
2707;"Cliente 1455";"Mujer";"1984-06-28";37
2708;"Cliente 372";"Mujer";"1949-04-03";72
2709;"Cliente 7927";"Hombre";"1954-11-16";67
2710;"Cliente 7695";"Mujer";"1976-10-30";45
2711;"Cliente 2778";"Hombre";"1942-07-01";79
2712;"Cliente 5482";"Mujer";"1941-07-12";80
2713;"Cliente 4407";"Mujer";"1945-04-05";76
2714;"Cliente 929";"Hombre";"1955-08-05";66
2715;"Cliente 5428";"Hombre";"1948-06-08";73
2716;"Cliente 6581";"Mujer";"1978-08-20";43
2717;"Cliente 2081";"Hombre";"1968-10-31";53
2718;"Cliente 1345";"Mujer";"1973-04-10";48
2719;"Cliente 1887";"Mujer";"1944-08-14";77
2720;"Cliente 8801";"Mujer";"1949-09-30";72
2721;"Cliente 4224";"Mujer";"1987-09-19";34
2722;"Cliente 2242";"Mujer";"1965-07-13";56
2723;"Cliente 5000";"Mujer";"1977-08-09";44
2724;"Cliente 3156";"Hombre";"1959-09-04";62
2725;"Cliente 240";"Hombre";"1963-06-01";58
2726;"Cliente 241";"Mujer";"1950-08-26";71
2727;"Cliente 9772";"Mujer";"1973-03-25";48
2728;"Cliente 4174";"Hombre";"1968-05-24";53
2729;"Cliente 705";"Hombre";"1984-07-18";37
2730;"Cliente 7040";"Hombre";"1943-01-28";78
2731;"Cliente 4122";"Mujer";"1950-04-30";71
2732;"Cliente 706";"Mujer";"1959-06-18";62
2733;"Cliente 3907";"Mujer";"1959-05-06";62
2734;"Cliente 6941";"Hombre";"1966-01-07";55
2735;"Cliente 8588";"Hombre";"1943-02-01";78
2736;"Cliente 8676";"Hombre";"1986-11-24";35
2737;"Cliente 2647";"Mujer";"1950-11-30";71
2738;"Cliente 707";"Hombre";"1979-07-29";42
2739;"Cliente 1525";"Hombre";"1978-04-14";43
2740;"Cliente 4300";"Hombre";"1957-11-13";64
2741;"Cliente 930";"Mujer";"1941-12-12";80
2742;"Cliente 633";"Hombre";"1985-06-03";36
2743;"Cliente 7635";"Mujer";"1962-12-14";59
2744;"Cliente 6031";"Mujer";"1994-02-10";27
2745;"Cliente 2243";"Mujer";"1978-03-07";43
2746;"Cliente 1006";"Hombre";"1957-09-23";64
2747;"Cliente 242";"Mujer";"1967-10-13";54
2748;"Cliente 2648";"Mujer";"1978-10-08";43
2749;"Cliente 4025";"Hombre";"1943-05-25";78
2750;"Cliente 8241";"Hombre";"1953-11-30";68
2751;"Cliente 1888";"Hombre";"1948-03-13";73
2752;"Cliente 4769";"Mujer";"1974-05-18";47
2753;"Cliente 9422";"Hombre";"1952-05-30";69
2754;"Cliente 9124";"Mujer";"1973-11-05";48
2755;"Cliente 8661";"Mujer";"1979-03-31";42
